match_id,season_year,competition,date,home,away,home_score,away_score,total_shots,total_xg,largest_xg_swing,largest_xg_swing_window,xg_lead_changes,xg_first_15_home,xg_first_15_away,xg_last_15_home,xg_last_15_away,xg_home_0-15,xg_away_0-15,xg_diff_0-15,xg_home_15-30,xg_away_15-30,xg_diff_15-30,xg_home_30-45,xg_away_30-45,xg_diff_30-45,xg_home_45-60,xg_away_45-60,xg_diff_45-60,xg_home_60-75,xg_away_60-75,xg_diff_60-75,xg_home_75-90plus,xg_away_75-90plus,xg_diff_75-90plus
28863,2526,PL,2025-10-26,EVE,TOT,0,3,19,3.5165,0.6994,0-15_to_15-30,3,0.4447,0.0,0.1115,0.6375,0.4447,0.0,0.4447,0.0141,0.2688,-0.2547,0.0,0.0327,-0.0327,0.7336,0.7408,-0.0072,0.1193,0.4136,-0.2942,0.1115,0.6375,-0.526
28864,2526,PL,2025-10-24,LED,WHU,2,1,22,2.985,1.4623,0-15_to_15-30,0,1.569,0.0305,0.0,0.1966,1.569,0.0305,1.5386,0.0763,0.0,0.0763,0.2661,0.0159,0.2502,0.5262,0.1385,0.3877,0.0487,0.1171,-0.0684,0.0,0.1966,-0.1966
28865,2526,PL,2025-10-25,MUN,BRI,4,2,30,2.9095,0.4474,60-75_to_75-90plus,0,0.2777,0.1583,0.4741,0.4869,0.2777,0.1583,0.1194,0.06,0.0,0.06,0.4311,0.1373,0.2937,0.1748,0.0545,0.1203,0.5447,0.1101,0.4346,0.4741,0.4869,-0.0128
28866,2526,PL,2025-10-25,NEW,FLH,2,1,30,4.7417,1.571,30-45_to_45-60,5,0.7123,0.212,1.0142,0.0,0.7123,0.212,0.5003,0.0789,0.1295,-0.0506,0.5064,0.1306,0.3758,0.0703,1.2654,-1.1951,0.4485,0.1736,0.2748,1.0142,0.0,1.0142
28867,2526,PL,2025-10-26,WOL,BUR,2,3,26,4.1268,1.8215,15-30_to_30-45,3,0.7626,0.0424,0.2117,0.3781,0.7626,0.0424,0.7202,0.0,0.8679,-0.8679,0.9537,0.0,0.9537,0.5309,0.1794,0.3515,0.1224,0.0776,0.0447,0.2117,0.3781,-0.1664
28868,2526,PL,2025-11-01,BRI,LED,3,0,19,3.0005,1.2391,60-75_to_75-90plus,0,0.7121,0.0,0.1101,0.1465,0.7121,0.0,0.7121,0.0,0.0586,-0.0586,0.3784,0.0,0.3784,0.2381,0.1541,0.0839,1.2027,0.0,1.2027,0.1101,0.1465,-0.0364
28869,2526,PL,2025-11-01,BUR,ARS,0,2,15,3.1957,1.1322,30-45_to_45-60,0,0.0,0.6578,0.0594,0.0757,0.0,0.6578,-0.6578,0.0,0.5564,-0.5564,0.0,1.1571,-1.1571,0.0,0.0248,-0.0248,0.6197,0.0447,0.575,0.0594,0.0757,-0.0162
28870,2526,PL,2025-11-01,CRY,BRE,2,0,16,1.5551,0.2801,15-30_to_30-45,5,0.0789,0.0939,0.05,0.0653,0.0789,0.0939,-0.015,0.1307,0.0,0.1307,0.0231,0.1726,-0.1495,0.4519,0.4381,0.0138,0.0,0.0506,-0.0506,0.05,0.0653,-0.0153
28871,2526,PL,2025-11-01,FLH,WOL,3,0,25,2.2498,0.7137,60-75_to_75-90plus,1,0.3247,0.0697,1.0577,0.073,0.3247,0.0697,0.2551,0.0247,0.0165,0.0082,0.0938,0.0,0.0938,0.2678,0.0508,0.217,0.2711,0.0,0.2711,1.0577,0.073,0.9847
28872,2526,PL,2025-11-01,LIV,AVL,2,0,26,1.9052,0.3231,0-15_to_15-30,2,0.0342,0.055,0.0814,0.1042,0.0342,0.055,-0.0209,0.4304,0.1282,0.3023,0.4628,0.018,0.4448,0.3709,0.0522,0.3187,0.0905,0.0774,0.0131,0.0814,0.1042,-0.0228
28873,2526,PL,2025-11-02,MCI,BOU,3,1,23,3.3898,1.2049,15-30_to_30-45,2,0.1037,0.0,0.2669,0.0151,0.1037,0.0,0.1037,0.6271,0.6363,-0.0092,1.2053,0.0096,1.1957,0.2338,0.221,0.0128,0.0532,0.0179,0.0353,0.2669,0.0151,0.2517
28874,2526,PL,2025-11-01,NOT,MUN,2,2,35,2.5185,0.7459,45-60_to_60-75,3,0.2257,0.133,0.2232,0.3612,0.2257,0.133,0.0927,0.0,0.0241,-0.0241,0.1486,0.1492,-0.0006,0.8812,0.138,0.7432,0.1158,0.1185,-0.0027,0.2232,0.3612,-0.138
28875,2526,PL,2025-11-03,SUN,EVE,1,1,25,2.1881,1.0482,15-30_to_30-45,1,0.0106,0.28,0.4014,0.0184,0.0106,0.28,-0.2694,0.0,0.7091,-0.7091,0.3391,0.0,0.3391,0.1026,0.0,0.1026,0.327,0.0,0.327,0.4014,0.0184,0.383
28876,2526,PL,2025-11-01,TOT,CHE,0,1,18,3.4917,1.0341,15-30_to_30-45,0,0.0,0.0508,0.0,1.038,0.0,0.0508,-0.0508,0.0,0.0759,-0.0759,0.0256,1.1356,-1.1099,0.0504,0.8769,-0.8265,0.0709,0.1676,-0.0967,0.0,1.038,-1.038
28877,2526,PL,2025-11-02,WHU,NEW,3,1,27,2.1197,0.9155,60-75_to_75-90plus,4,0.1112,0.031,1.074,0.118,0.1112,0.031,0.0802,0.0,0.091,-0.091,0.1487,0.0655,0.0832,0.1608,0.1572,0.0035,0.1013,0.0608,0.0405,1.074,0.118,0.956
28878,2526,PL,2025-11-09,AVL,BOU,4,0,29,3.929,1.3502,30-45_to_45-60,2,0.0615,0.4247,0.6705,0.0443,0.0615,0.4247,-0.3632,0.144,0.1726,-0.0286,0.9274,0.0922,0.8352,0.0,0.515,-0.515,0.1157,0.7612,-0.6455,0.6705,0.0443,0.6262
28879,2526,PL,2025-11-09,BRE,NEW,3,1,20,3.1696,1.6899,60-75_to_75-90plus,3,0.0125,0.0425,1.7946,0.0749,0.0125,0.0425,-0.03,0.055,0.2711,-0.216,0.1025,0.0,0.1025,0.7205,0.0217,0.6989,0.0521,0.0222,0.0299,1.7946,0.0749,1.7198
28880,2526,PL,2025-11-08,CHE,WOL,3,0,23,4.1693,0.5427,30-45_to_45-60,0,0.4954,0.0,1.4083,0.0938,0.4954,0.0,0.4954,0.1527,0.0,0.1527,0.1369,0.0,0.1369,0.6796,0.0,0.6796,1.1849,0.0177,1.1672,1.4083,0.0938,1.3146
28881,2526,PL,2025-11-09,CRY,BRI,0,0,17,1.4766,0.2739,0-15_to_15-30,2,0.1355,0.4093,0.3058,0.0462,0.1355,0.4093,-0.2739,0.0,0.0,0.0,0.1178,0.0433,0.0745,0.1878,0.1382,0.0496,0.0927,0.0,0.0927,0.3058,0.0462,0.2596
28882,2526,PL,2025-11-08,EVE,FLH,2,0,22,2.7332,0.8519,60-75_to_75-90plus,0,0.4853,0.0,0.9917,0.0432,0.4853,0.0,0.4853,0.0928,0.0297,0.0631,0.0,0.275,-0.275,0.6396,0.0793,0.5603,0.0967,0.0,0.0967,0.9917,0.0432,0.9486
28883,2526,PL,2025-11-09,MCI,LIV,3,0,21,2.6235,0.4467,0-15_to_15-30,1,0.7612,0.0673,0.1793,0.46,0.7612,0.0673,0.6938,0.2471,0.0,0.2471,0.0143,0.1004,-0.0861,0.2575,0.4004,-0.1429,0.1361,0.0,0.1361,0.1793,0.46,-0.2807
28884,2526,PL,2025-11-09,NOT,LED,3,1,24,2.915,0.6013,0-15_to_15-30,0,0.753,0.0471,0.8761,0.2321,0.753,0.0471,0.7059,0.1046,0.0,0.1046,0.0413,0.0,0.0413,0.1648,0.0264,0.1384,0.553,0.1166,0.4364,0.8761,0.2321,0.6439
28885,2526,PL,2025-11-08,SUN,ARS,2,2,23,3.7972,1.2221,30-45_to_45-60,2,0.0,0.0,0.4894,1.0569,0.0,0.0,0.0,0.0578,0.1276,-0.0698,0.4226,0.109,0.3136,0.1405,1.0491,-0.9085,0.0946,0.2497,-0.1551,0.4894,1.0569,-0.5675
28886,2526,PL,2025-11-08,TOT,MUN,2,2,15,2.1798,0.9467,30-45_to_45-60,2,0.0463,0.0,0.4383,0.2415,0.0463,0.0,0.0463,0.3127,0.0604,0.2522,0.0,0.3845,-0.3845,0.5622,0.0,0.5622,0.0,0.1339,-0.1339,0.4383,0.2415,0.1968
28887,2526,PL,2025-11-08,WHU,BUR,3,2,31,4.9223,1.0079,60-75_to_75-90plus,2,0.0802,0.0,2.0013,1.017,0.0802,0.0,0.0802,0.0,0.1844,-0.1844,0.866,0.5144,0.3516,0.0,0.0437,-0.0437,0.0959,0.1194,-0.0235,2.0013,1.017,0.9843
28888,2526,PL,2025-11-22,BOU,WHU,2,2,33,3.9472,1.1688,60-75_to_75-90plus,5,0.0,0.0221,2.1341,0.0,0.0,0.0221,-0.0221,0.2221,0.2154,0.0067,0.0,0.0862,-0.0862,0.2264,0.0754,0.1509,0.9653,0.0,0.9653,2.1341,0.0,2.1341
28889,2526,PL,2025-11-23,ARS,TOT,4,1,20,2.3083,0.4706,15-30_to_30-45,0,0.5069,0.0,0.2383,0.0114,0.5069,0.0,0.5069,0.077,0.0,0.077,0.5477,0.0,0.5477,0.2555,0.0081,0.2474,0.6529,0.0106,0.6423,0.2383,0.0114,0.2269
28890,2526,PL,2025-11-22,BRI,BRE,2,1,24,3.1808,1.5893,60-75_to_75-90plus,4,0.0478,0.0627,0.1236,1.283,0.0478,0.0627,-0.0149,0.1079,0.7612,-0.6533,0.1096,0.0155,0.0941,0.0849,0.0,0.0849,0.5073,0.0774,0.4298,0.1236,1.283,-1.1595
28891,2526,PL,2025-11-22,BUR,CHE,0,2,23,2.3819,0.8093,60-75_to_75-90plus,1,0.2643,0.0159,0.077,0.7018,0.2643,0.0159,0.2484,0.0191,0.0385,-0.0195,0.0204,0.4397,-0.4193,0.0,0.4293,-0.4293,0.2801,0.0956,0.1845,0.077,0.7018,-0.6248
28892,2526,PL,2025-11-22,FLH,SUN,1,0,28,3.0601,1.5209,60-75_to_75-90plus,0,0.0662,0.0,1.7456,0.0,0.0662,0.0,0.0662,0.6152,0.0,0.6152,0.1662,0.0458,0.1203,0.01,0.1676,-0.1575,0.2341,0.0094,0.2247,1.7456,0.0,1.7456
28893,2526,PL,2025-11-23,LED,AVL,1,2,28,3.4932,1.4162,0-15_to_15-30,0,1.2303,0.0959,0.4692,0.2389,1.2303,0.0959,1.1344,0.148,0.4298,-0.2818,0.0602,0.0599,0.0004,0.2073,0.2572,-0.0499,0.0184,0.2781,-0.2597,0.4692,0.2389,0.2303
28894,2526,PL,2025-11-22,LIV,NOT,0,3,36,2.998,0.4318,30-45_to_45-60,1,0.5949,0.0539,0.4796,0.3332,0.5949,0.0539,0.541,0.3491,0.017,0.3321,0.1297,0.1059,0.0238,0.0545,0.4625,-0.408,0.1849,0.2329,-0.048,0.4796,0.3332,0.1464
28895,2526,PL,2025-11-24,MUN,EVE,0,1,28,2.4321,0.577,15-30_to_30-45,3,0.0408,0.0295,0.8781,0.0,0.0408,0.0295,0.0113,0.0206,0.1256,-0.105,0.4721,0.0,0.4721,0.2628,0.0,0.2628,0.6027,0.0,0.6027,0.8781,0.0,0.8781
28896,2526,PL,2025-11-22,NEW,MCI,2,1,26,5.36,1.912,45-60_to_60-75,2,0.6653,0.2087,0.0,0.233,0.6653,0.2087,0.4566,0.2852,0.2531,0.0322,0.4049,1.1519,-0.747,0.0,0.4869,-0.4869,1.5481,0.123,1.4251,0.0,0.233,-0.233
28897,2526,PL,2025-11-22,WOL,CRY,0,2,18,3.1724,1.4515,60-75_to_75-90plus,4,0.0153,0.0,0.9429,0.1137,0.0153,0.0,0.0153,0.6398,0.5275,0.1123,0.0,0.0892,-0.0892,0.108,0.1139,-0.0059,0.0,0.6223,-0.6223,0.9429,0.1137,0.8292
28898,2526,PL,2025-11-30,AVL,WOL,1,0,25,1.8525,0.6243,45-60_to_60-75,0,0.407,0.0604,0.1224,0.0944,0.407,0.0604,0.3466,0.0719,0.0,0.0719,0.1056,0.0261,0.0795,0.1357,0.4821,-0.3465,0.3123,0.0345,0.2778,0.1224,0.0944,0.028
28899,2526,PL,2025-11-29,BRE,BUR,3,1,20,4.6198,1.0409,30-45_to_45-60,0,0.5083,0.0,1.7498,0.7778,0.5083,0.0,0.5083,0.471,0.0,0.471,0.0,0.0741,-0.0741,0.989,0.0222,0.9668,0.0277,0.0,0.0277,1.7498,0.7778,0.9721
28900,2526,PL,2025-11-30,CHE,ARS,1,1,19,2.0202,0.4843,0-15_to_15-30,4,0.0,0.2674,0.1378,0.3162,0.0,0.2674,-0.2674,0.217,0.0,0.217,0.0887,0.0,0.0887,0.2729,0.6448,-0.3719,0.0756,0.0,0.0756,0.1378,0.3162,-0.1783
28901,2526,PL,2025-11-30,CRY,MUN,1,2,28,4.1859,1.8774,0-15_to_15-30,3,0.3928,1.6374,0.1265,0.2604,0.3928,1.6374,-1.2446,0.6328,0.0,0.6328,0.7612,0.0435,0.7176,0.1295,0.0638,0.0657,0.0929,0.0451,0.0477,0.1265,0.2604,-0.1339
28902,2526,PL,2025-11-29,EVE,NEW,1,4,23,3.475,1.407,45-60_to_60-75,0,0.2788,0.6656,0.0711,0.2797,0.2788,0.6656,-0.3868,0.0,0.2485,-0.2485,0.0,0.3667,-0.3667,0.0787,0.8983,-0.8195,0.5875,0.0,0.5875,0.0711,0.2797,-0.2086
28903,2526,PL,2025-11-29,MCI,LED,3,2,27,5.5855,1.8119,15-30_to_30-45,0,0.4949,0.0502,0.3892,0.1409,0.4949,0.0502,0.4447,1.9837,0.0,1.9837,0.2458,0.074,0.1718,0.1567,0.5751,-0.4184,0.0858,1.3891,-1.3033,0.3892,0.1409,0.2483
28904,2526,PL,2025-11-30,NOT,BRI,0,2,36,3.0207,0.9426,0-15_to_15-30,1,0.0728,0.685,0.0844,0.3543,0.0728,0.685,-0.6122,0.4461,0.1157,0.3304,0.0647,0.0,0.0647,0.079,0.4981,-0.4192,0.215,0.4055,-0.1905,0.0844,0.3543,-0.2699
28905,2526,PL,2025-11-29,SUN,BOU,3,2,29,3.3058,1.4708,0-15_to_15-30,2,0.1827,1.2415,0.0,0.1696,0.1827,1.2415,-1.0589,0.7979,0.386,0.4119,0.033,0.1321,-0.0991,0.0551,0.1374,-0.0823,0.1009,0.0696,0.0313,0.0,0.1696,-0.1696
28906,2526,PL,2025-11-29,TOT,FLH,1,2,21,1.5831,0.4176,60-75_to_75-90plus,1,0.0,0.2954,0.6447,0.0985,0.0,0.2954,-0.2954,0.0152,0.0,0.0152,0.0221,0.0,0.0221,0.1769,0.0,0.1769,0.2295,0.1009,0.1286,0.6447,0.0985,0.5462
28907,2526,PL,2025-11-30,WHU,LIV,0,2,16,1.9321,0.5369,0-15_to_15-30,2,0.0142,0.0352,0.0993,0.3656,0.0142,0.0352,-0.021,0.1449,0.7028,-0.5579,0.047,0.3395,-0.2926,0.0589,0.1249,-0.066,0.0,0.0,0.0,0.0993,0.3656,-0.2663
28908,2526,PL,2025-12-02,BOU,EVE,0,1,18,1.8311,0.6849,45-60_to_60-75,0,0.0,0.1757,0.1059,0.1584,0.0,0.1757,-0.1757,0.0734,0.0401,0.0333,0.0,0.0893,-0.0893,0.0,0.4805,-0.4805,0.4562,0.2518,0.2044,0.1059,0.1584,-0.0525
28909,2526,PL,2025-12-03,ARS,BRE,2,0,21,3.277,0.6446,15-30_to_30-45,0,0.4588,0.0,0.7388,0.0798,0.4588,0.0,0.4588,0.3595,0.5009,-0.1414,0.5031,0.0,0.5031,0.0,0.0089,-0.0089,0.6272,0.0,0.6272,0.7388,0.0798,0.6591
28910,2526,PL,2025-12-03,BRI,AVL,3,4,31,5.1214,1.1458,0-15_to_15-30,1,1.2419,0.1086,0.4258,1.1241,1.2419,0.1086,1.1333,0.048,0.0605,-0.0125,0.0,0.7448,-0.7448,0.162,1.0982,-0.9362,0.0863,0.0213,0.065,0.4258,1.1241,-0.6983
28911,2526,PL,2025-12-03,BUR,CRY,0,1,13,2.1588,0.8487,60-75_to_75-90plus,3,0.0723,0.0915,0.9094,0.0,0.0723,0.0915,-0.0192,0.0,0.0,0.0,0.0259,0.4514,-0.4255,0.1027,0.4449,-0.3423,0.0607,0.0,0.0607,0.9094,0.0,0.9094
28912,2526,PL,2025-12-02,FLH,MCI,4,5,24,2.9591,0.6159,60-75_to_75-90plus,0,0.0,0.3978,0.5745,0.0,0.0,0.3978,-0.3978,0.0719,0.1388,-0.0669,0.042,0.7205,-0.6785,0.2086,0.6123,-0.4036,0.0756,0.117,-0.0414,0.5745,0.0,0.5745
28913,2526,PL,2025-12-03,LED,CHE,3,1,31,3.3104,0.9271,60-75_to_75-90plus,0,0.2279,0.0183,0.1386,0.1079,0.2279,0.0183,0.2096,0.1759,0.1619,0.014,0.0738,0.1258,-0.052,0.6173,0.3983,0.219,1.1112,0.1534,0.9577,0.1386,0.1079,0.0307
28914,2526,PL,2025-12-03,LIV,SUN,1,1,33,2.0965,0.5265,15-30_to_30-45,0,0.0171,0.0,0.4878,0.4857,0.0171,0.0,0.0171,0.5325,0.0123,0.5202,0.1294,0.1357,-0.0064,0.1407,0.0505,0.0902,0.0729,0.032,0.0409,0.4878,0.4857,0.0021
28915,2526,PL,2025-12-04,MUN,WHU,1,1,28,3.8035,0.8984,15-30_to_30-45,3,0.0854,0.1205,0.7353,0.6141,0.0854,0.1205,-0.035,0.8221,0.1026,0.7195,0.1741,0.353,-0.1789,0.4113,0.0775,0.3338,0.1611,0.1464,0.0147,0.7353,0.6141,0.1212
28916,2526,PL,2025-12-02,NEW,TOT,2,2,27,2.9376,0.7231,30-45_to_45-60,2,0.2466,0.0,0.785,0.5094,0.2466,0.0,0.2466,0.0665,0.0,0.0665,0.1654,0.5212,-0.3558,0.3673,0.0,0.3673,0.2548,0.0215,0.2333,0.785,0.5094,0.2757
28917,2526,PL,2025-12-03,WOL,NOT,0,1,15,2.1485,1.0421,45-60_to_60-75,2,0.0,0.1137,0.2151,0.0,0.0,0.1137,-0.1137,0.0,0.3572,-0.3572,0.0192,0.0844,-0.0652,0.7902,0.1583,0.6319,0.0,0.4102,-0.4102,0.2151,0.0,0.2151
28918,2526,PL,2025-12-06,BOU,CHE,0,0,24,2.1517,1.0922,15-30_to_30-45,2,0.1118,0.0,0.0351,0.0228,0.1118,0.0,0.1118,0.0,0.1354,-0.1354,0.9825,0.0257,0.9568,0.3497,0.2813,0.0684,0.0,0.2074,-0.2074,0.0351,0.0228,0.0123
28919,2526,PL,2025-12-06,AVL,ARS,2,1,30,4.9934,2.1105,60-75_to_75-90plus,5,0.4521,0.5215,1.9632,0.0352,0.4521,0.5215,-0.0693,0.1018,0.0455,0.0563,0.3655,0.1304,0.2352,0.0933,0.7868,-0.6935,0.1577,0.3402,-0.1825,1.9632,0.0352,1.928
28920,2526,PL,2025-12-07,BRI,WHU,1,1,36,3.8545,0.9444,30-45_to_45-60,6,0.0428,0.0,1.1733,0.5243,0.0428,0.0,0.0428,0.0154,0.1574,-0.1419,0.6832,0.3362,0.347,0.0342,0.6316,-0.5974,0.1608,0.0953,0.0655,1.1733,0.5243,0.649
28921,2526,PL,2025-12-06,EVE,NOT,3,0,19,1.5658,0.5592,30-45_to_45-60,1,0.0,0.0185,0.3286,0.0381,0.0,0.0185,-0.0185,0.0992,0.0,0.0992,0.0,0.0,0.0,0.7326,0.1734,0.5592,0.0931,0.0823,0.0108,0.3286,0.0381,0.2905
28922,2526,PL,2025-12-07,FLH,CRY,1,2,23,2.4918,0.4978,60-75_to_75-90plus,3,0.0908,0.0,0.1515,0.8745,0.0908,0.0,0.0908,0.3647,0.3229,0.0418,0.0681,0.1018,-0.0337,0.047,0.156,-0.109,0.0447,0.2698,-0.2251,0.1515,0.8745,-0.723
28923,2526,PL,2025-12-06,LED,LIV,3,3,28,3.8414,1.7077,45-60_to_60-75,1,0.1548,0.0364,0.6193,0.4088,0.1548,0.0364,0.1184,0.0,0.3999,-0.3999,0.1296,0.1091,0.0205,0.0,0.9559,-0.9559,0.8896,0.1378,0.7518,0.6193,0.4088,0.2105
28924,2526,PL,2025-12-06,MCI,SUN,3,0,26,3.0566,0.464,30-45_to_45-60,0,0.1344,0.0,0.3044,0.0339,0.1344,0.0,0.1344,0.3642,0.1654,0.1988,0.0905,0.0,0.0905,0.9607,0.4062,0.5544,0.576,0.021,0.555,0.3044,0.0339,0.2705
28925,2526,PL,2025-12-06,NEW,BUR,2,1,26,3.3908,1.3194,60-75_to_75-90plus,1,0.1189,0.1195,0.1376,1.0098,0.1189,0.1195,-0.0006,0.0772,0.0,0.0772,0.1696,0.076,0.0936,0.8565,0.3785,0.478,0.4472,0.0,0.4472,0.1376,1.0098,-0.8722
28926,2526,PL,2025-12-06,TOT,BRE,2,0,19,2.9091,0.5213,45-60_to_60-75,0,0.1346,0.0,0.5353,0.3847,0.1346,0.0,0.1346,0.6976,0.0696,0.628,0.4601,0.0,0.4601,0.558,0.0,0.558,0.0529,0.0163,0.0366,0.5353,0.3847,0.1507
28927,2526,PL,2025-12-08,WOL,MUN,1,4,35,4.4097,1.1112,15-30_to_30-45,1,0.013,0.348,0.0542,0.9288,0.013,0.348,-0.335,0.0,1.214,-1.214,0.0281,0.1309,-0.1028,0.1502,0.7911,-0.6409,0.0166,0.7347,-0.7182,0.0542,0.9288,-0.8746
28928,2526,PL,2025-12-13,ARS,WOL,2,1,21,2.2379,0.4641,15-30_to_30-45,0,0.1235,0.0,0.1983,0.0527,0.1235,0.0,0.1235,0.4428,0.4973,-0.0545,0.4096,0.0,0.4096,0.1443,0.07,0.0743,0.2995,0.0,0.2995,0.1983,0.0527,0.1457
28929,2526,PL,2025-12-14,BRE,LED,1,1,24,2.3311,1.0172,60-75_to_75-90plus,1,0.0182,0.0119,0.1082,0.7399,0.0182,0.0119,0.0063,0.0339,0.068,-0.0341,0.0791,0.5743,-0.4952,0.0,0.168,-0.168,0.4576,0.072,0.3856,0.1082,0.7399,-0.6316
28930,2526,PL,2025-12-13,BUR,FLH,2,3,22,3.7123,0.7995,15-30_to_30-45,4,0.4199,0.5822,0.405,0.1191,0.4199,0.5822,-0.1624,0.4542,0.0,0.4542,0.3929,0.7382,-0.3453,0.3314,0.211,0.1203,0.0584,0.0,0.0584,0.405,0.1191,0.286
28931,2526,PL,2025-12-13,CHE,EVE,2,0,28,3.9846,0.908,0-15_to_15-30,2,0.0463,0.0732,0.2285,0.2675,0.0463,0.0732,-0.0268,0.9168,0.0356,0.8812,0.6029,0.4907,0.1122,0.596,0.0415,0.5545,0.2541,0.4315,-0.1774,0.2285,0.2675,-0.039
28932,2526,PL,2025-12-14,CRY,MCI,0,3,23,2.6566,0.6965,15-30_to_30-45,1,0.1191,0.0,0.2736,0.8272,0.1191,0.0,0.1191,0.5533,0.0369,0.5165,0.1151,0.2952,-0.1801,0.2422,0.1463,0.0959,0.0,0.0476,-0.0476,0.2736,0.8272,-0.5536
28933,2526,PL,2025-12-13,LIV,BRI,2,0,32,4.1027,0.717,60-75_to_75-90plus,6,0.5275,0.5002,0.6547,0.2342,0.5275,0.5002,0.0274,0.142,0.0659,0.0761,0.2565,0.0827,0.1739,0.8319,0.5105,0.3214,0.0,0.2965,-0.2965,0.6547,0.2342,0.4205
28934,2526,PL,2025-12-15,MUN,BOU,4,4,39,5.6793,1.8811,0-15_to_15-30,0,1.4131,0.0,0.5342,1.0021,1.4131,0.0,1.4131,0.2987,0.7667,-0.468,0.5216,0.1683,0.3534,0.2433,0.5266,-0.2833,0.2047,0.0,0.2047,0.5342,1.0021,-0.4679
28935,2526,PL,2025-12-14,NOT,TOT,3,0,21,2.7635,0.7451,30-45_to_45-60,0,0.4673,0.0486,0.2503,0.0565,0.4673,0.0486,0.4187,0.748,0.0,0.748,0.6919,0.0562,0.6357,0.1095,0.2189,-0.1094,0.1163,0.0,0.1163,0.2503,0.0565,0.1937
28936,2526,PL,2025-12-14,SUN,NEW,1,0,12,0.7994,0.3927,30-45_to_45-60,0,0.0,0.0,0.0792,0.06,0.0,0.0,0.0,0.0681,0.0,0.0681,0.4138,0.0211,0.3927,0.0,0.0,0.0,0.0689,0.0882,-0.0193,0.0792,0.06,0.0192
28937,2526,PL,2025-12-14,WHU,AVL,2,3,18,1.9175,0.7528,15-30_to_30-45,0,0.3009,0.0,0.0636,0.1502,0.3009,0.0,0.3009,0.7322,0.0,0.7322,0.0,0.0206,-0.0206,0.0788,0.4149,-0.336,0.1468,0.0095,0.1373,0.0636,0.1502,-0.0866
28938,2526,PL,2025-12-20,BOU,BUR,1,1,20,2.2994,0.4067,60-75_to_75-90plus,0,0.1835,0.0,0.6766,0.4809,0.1835,0.0,0.1835,0.073,0.0,0.073,0.0302,0.0,0.0302,0.2529,0.0,0.2529,0.6023,0.0,0.6023,0.6766,0.4809,0.1957
28939,2526,PL,2025-12-21,AVL,MUN,2,1,27,3.3872,2.0149,0-15_to_15-30,1,1.7404,0.0173,0.0636,0.1202,1.7404,0.0173,1.723,0.0,0.2919,-0.2919,0.0756,0.1151,-0.0395,0.1203,0.3408,-0.2205,0.0814,0.4206,-0.3392,0.0636,0.1202,-0.0566
28940,2526,PL,2025-12-20,BRI,SUN,0,0,30,2.2324,0.8833,30-45_to_45-60,3,0.0152,0.0184,0.51,0.0,0.0152,0.0184,-0.0032,0.0618,0.0842,-0.0224,0.0,0.7691,-0.7691,0.3322,0.2181,0.1142,0.0,0.2233,-0.2233,0.51,0.0,0.51
28941,2526,PL,2025-12-20,EVE,ARS,0,1,18,2.0928,0.8628,0-15_to_15-30,0,0.0,0.0,0.0308,0.033,0.0,0.0,0.0,0.0,0.8628,-0.8628,0.0,0.1286,-0.1286,0.1606,0.1406,0.0201,0.0218,0.7146,-0.6928,0.0308,0.033,-0.0022
28942,2526,PL,2025-12-22,FLH,NOT,1,0,23,2.192,0.5896,45-60_to_60-75,1,0.0,0.2268,0.4921,0.0,0.0,0.2268,-0.2268,0.1108,0.0077,0.1031,0.3136,0.0482,0.2655,0.7612,0.1736,0.5875,0.0279,0.03,-0.0021,0.4921,0.0,0.4921
28943,2526,PL,2025-12-20,LED,CRY,4,1,29,4.9161,1.2142,60-75_to_75-90plus,0,0.0,0.0,0.1701,1.1934,0.0,0.0,0.0,0.2934,0.1408,0.1526,1.3921,0.032,1.3601,1.1699,0.0,1.1699,0.3577,0.1667,0.191,0.1701,1.1934,-1.0233
28944,2526,PL,2025-12-20,MCI,WHU,3,0,24,4.8079,1.4262,0-15_to_15-30,0,1.5236,0.0,0.8082,0.391,1.5236,0.0,1.5236,0.0974,0.0,0.0974,0.6315,0.0,0.6315,0.0578,0.6323,-0.5744,0.6661,0.0,0.6661,0.8082,0.391,0.4172
28945,2526,PL,2025-12-20,NEW,CHE,2,2,24,4.3956,1.1734,0-15_to_15-30,1,1.7172,0.1439,0.4136,0.2154,1.7172,0.1439,1.5733,0.3999,0.0,0.3999,0.5776,0.0216,0.556,0.2202,0.2226,-0.0024,0.041,0.4227,-0.3817,0.4136,0.2154,0.1982
28946,2526,PL,2025-12-20,TOT,LIV,1,2,23,2.6398,1.3646,60-75_to_75-90plus,4,0.1471,0.0501,0.774,0.0,0.1471,0.0501,0.097,0.4039,0.0,0.4039,0.0,0.0493,-0.0493,0.0,0.4584,-0.4584,0.0832,0.6738,-0.5906,0.774,0.0,0.774
28947,2526,PL,2025-12-20,WOL,BRE,0,2,16,2.8328,0.4013,60-75_to_75-90plus,1,0.0,0.0,0.8637,0.6738,0.0,0.0,0.0,0.0,0.0,0.0,0.1287,0.1114,0.0173,0.1875,0.4767,-0.2892,0.0899,0.3012,-0.2113,0.8637,0.6738,0.1899
